t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.004584817746325507,0.0025730424211543395,-0.005582118378627351,-1.012291318931585,0.8801010555484415,-0.44525075142422144
0.06666666666666667,0.009169635492651014,0.005146084842308679,-0.011164236757254703,-2.02458263786317,1.760202111096883,-0.8905015028484429
0.1,0.013754453238976522,0.007719127263463018,-0.016746355135882053,-3.036873956794755,2.6403031666453245,-1.3357522542726643
0.13333333333333333,0.01833927098530203,0.010292169684617358,-0.022328473514509405,-4.04916527572634,3.520404222193766,-1.7810030056968857
0.16666666666666666,0.019314701998985166,0.01029065816571192,-0.018836092701427203,-5.061456594657924,4.400505277742208,-2.226253757121107
0.2,0.020290133012668302,0.01028914664680648,-0.015343711888345001,-6.073747913589509,5.280606333290649,-2.671504508545328
0.23333333333333334,0.02126556402635144,0.010287635127901042,-0.0118513310752628,-7.0860392325210935,6.16070738883909,-3.1167552599695494
0.26666666666666666,0.022240995040034576,0.010286123608995603,-0.008358950262180597,-6.4248601393788265,4.266136298672835,-4.2429016649805344
0.3,0.023216426053717713,0.010284612090090165,-0.004866569449098395,-5.7636810462365595,2.37156520850658,-5.3690480699915195
0.3333333333333333,0.02419185706740085,0.010283100571184726,-0.001374188636016193,-5.1025019530942926,0.47699411834032457,-6.495194475002505
0.36666666666666664,0.025167288081083986,0.010281589052279288,0.002118192177066009,-4.441322859952026,-1.4175769718259308,-7.62134088001349
0.4,0.026142719094767123,0.010280077533373849,0.005610572990148211,-3.7801437668097586,-3.312148061992186,-8.747487285024475
0.43333333333333335,0.02711815010845026,0.01027856601446841,0.009102953803230413,-3.1189646736674916,-5.206719152158442,-9.87363369003546
0.4666666666666667,0.028093581122133397,0.010277054495562972,0.012595334616312615,-2.4577855805252247,-7.101290242324698,-10.999780095046445
0.5,0.029069012135816533,0.010275542976657533,0.016087715429394817,-1.7966064873829575,-8.995861332490954,-12.12592650005743
0.5333333333333333,0.03004444314949967,0.010274031457752094,0.01958009624247702,-1.1354273942406903,-10.89043242265721,-13.252072905068415
0.5666666666666667,0.031019874163182807,0.010272519938846656,0.02307247705555922,-0.4742483010984231,-12.785003512823465,-14.3782193100794
0.6,0.03199530517686594,0.010271008419941217,0.026564857868641423,0.1869307920438441,-14.679574602989721,-15.504365715090385
0.6333333333333333,0.03297073619054908,0.010269496901035778,0.030057238681723625,0.8481098851861113,-16.574145693155977,-16.630512120101372
0.6666666666666666,0.033946167204232214,0.01026798538213034,0.033549619494805824,1.5092889783283785,-18.468716783322233,-17.756658525112357
0.7,0.03492159821791535,0.010266473863224901,0.037042000307888026,2.170468071470646,-20.36328787348849,-18.882804930123342
0.7333333333333333,0.03589702923159849,0.010264962344319463,0.04053438112097023,2.831647164612913,-22.257858963654744,-20.008951335134327
0.7666666666666666,0.036872460245281624,0.010263450825414024,0.04402676193405243,4.413772913310572,-20.58884254525543,-20.450474562825367
0.8,0.03784789125896476,0.010261939306508585,0.04751914274713463,5.995898662008231,-18.91982612685612,-20.891997790516406
0.8333333333333334,0.0388233222726479,0.010260427787603147,0.051011523560216834,7.57802441070589,-17.250809708456806,-21.333521018207446
0.8666666666666667,0.039798753286331034,0.010258916268697708,0.054503904373299036,9.160150159403548,-15.581793290057496,-21.775044245898485
0.9,0.04077418430001417,0.01025740474979227,0.05799628518638124,10.742275908101206,-13.912776871658185,-22.216567473589524
0.9333333333333333,0.04174961531369731,0.01025589323088683,0.06148866599946344,12.324401656798864,-12.243760453258874,-22.658090701280564
