t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.013567848519921278,-0.007592666386656246,-0.003334839215232263,-0.24621524782140194,-0.16198550379804663,0.31127063229992413
0.06666666666666667,0.027135697039842557,-0.015185332773312491,-0.006669678430464526,-0.4924304956428039,-0.32397100759609326,0.6225412645998483
0.1,0.04070354555976383,-0.022777999159968736,-0.010004517645696789,-0.7386457434642059,-0.48595651139413987,0.9338118968997724
0.13333333333333333,0.05427139407968511,-0.030370665546624983,-0.013339356860929052,-0.9848609912856078,-0.6479420151921865,1.2450825291996965
0.16666666666666666,0.06783924259960639,-0.037963331933281226,-0.016674196076161316,-1.2310762391070098,-0.8099275189902332,1.5563531614996207
0.2,0.08140709111952767,-0.04555599831993747,-0.020009035291393577,-1.4772914869284117,-0.9719130227882798,1.8676237937995448
0.23333333333333334,0.09497493963944895,-0.05314866470659372,-0.02334387450662584,-1.7235067347498136,-1.1338985265863264,2.178894426099469
0.26666666666666666,0.10854278815937023,-0.060741331093249966,-0.0266787137218581,-1.9697219825712156,-1.295884030384373,2.490165058399393
0.3,0.1221106366792915,-0.0683339974799062,-0.030013552937090363,-2.2159372303926177,-1.4578695341824197,2.801435690699317
0.3333333333333333,0.13567848519921277,-0.07592666386656245,-0.033348392152322624,-2.4621524782140196,-1.6198550379804664,3.112706322999241
0.36666666666666664,0.14924633371913404,-0.0835193302532187,-0.036683231367554886,-2.7083677260354215,-1.781840541778513,3.423976955299165
0.4,0.1628141822390553,-0.09111199663987495,-0.04001807058278715,-2.9545829738568234,-1.9438260455765597,3.7352475875990887
0.43333333333333335,0.17638203075897657,-0.09870466302653119,-0.04335290979801941,-3.2007982216782254,-2.1058115493746064,4.046518219899013
0.4666666666666667,0.18994987927889784,-0.10629732941318744,-0.04668774901325167,-3.4470134694996273,-2.267797053172653,4.3577888521989365
0.5,0.2035177277988191,-0.11388999579984369,-0.05002258822848393,-3.693228717321029,-2.4297825569706992,4.66905948449886
0.5333333333333333,0.21708557631874037,-0.12148266218649993,-0.053357427443716195,-3.939443965142431,-2.5917680607687457,4.980330116798784
0.5666666666666667,0.23065342483866164,-0.12907532857315618,-0.056692266658948456,-4.1856592129638335,-2.753753564566792,5.291600749098708
0.6,0.2442212733585829,-0.1366679949598124,-0.06002710587418072,-4.431874460785235,-2.9157390683648385,5.602871381398632
0.6333333333333333,0.25778912187850417,-0.14426066134646864,-0.06336194508941298,-3.476555617196429,-2.048867441672958,4.998550177081789
0.6666666666666666,0.27135697039842543,-0.15185332773312488,-0.06669678430464525,-2.5212367736076224,-1.1819958149810779,4.394228972764946
0.7,0.2849248189183467,-0.1594459941197811,-0.07003162351987752,-1.565917930018816,-0.3151241882891975,3.789907768448103
0.7333333333333333,0.29849266743826797,-0.16703866050643734,-0.07336646273510979,-0.6105990864300094,0.5517474384026828,3.1855865641312597
0.7666666666666666,0.31206051595818923,-0.17463132689309357,-0.07670130195034205,0.3447197571587972,1.4186190650945631,2.5812653598144166
0.8,0.3256283644781105,-0.1822239932797498,-0.08003614116557432,1.300038600747604,2.2854906917864435,1.9769441554975735
0.8333333333333334,0.33919621299803177,-0.18981665966640604,-0.08337098038080659,2.2553574443364104,3.152362318478324,1.3726229511807304
