t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.001337294356969857,0.008866579280086034,0.009018606786938384,0.2100245088280248,-0.1481682732339209,-0.22901281344664567
0.06666666666666667,0.002674588713939714,0.017733158560172067,0.01803721357387677,0.4200490176560496,-0.2963365464678418,-0.45802562689329135
0.1,0.004011883070909571,0.0265997378402581,0.027055820360815153,0.6300735264840743,-0.4445048197017627,-0.687038440339937
0.13333333333333333,0.005349177427879428,0.035466317120344135,0.03607442714775354,0.8400980353120991,-0.5926730929356836,-0.9160512537865827
0.16666666666666666,0.006686471784849286,0.04433289640043017,0.045093033934691926,1.0501225441401238,-0.7408413661696045,-1.1450640672332284
0.2,0.009800323589288588,0.047645833175484834,0.03484320550283275,1.2601470529681487,-0.8890096394035254,-1.374076880679874
0.23333333333333334,0.01291417539372789,0.050958769950539495,0.02459337707097357,1.4701715617961735,-1.0371779126374463,-1.6030896941265196
0.26666666666666666,0.01602802719816719,0.05427170672559416,0.014343548639114391,1.6801960706241983,-1.1853461858713672,-1.8321025075731652
0.3,0.019141879002606492,0.05758464350064882,0.004093720207255212,1.890220579452223,-1.333514459105288,-2.0611153210198108
0.3333333333333333,0.022255730807045793,0.06089758027570348,-0.006156108224603968,2.1002450882802477,-1.481682732339209,-2.2901281344664564
0.36666666666666664,0.025369582611485093,0.06421051705075814,-0.016405936656463147,2.3102695971082725,-1.62985100557313,-2.519140947913102
0.4,0.028483434415924394,0.0675234538258128,-0.026655765088322327,2.5202941059362973,-1.7780192788070508,-2.7481537613597475
0.43333333333333335,0.031597286220363695,0.07083639060086747,-0.03690559352018151,2.01658294973862,-2.2164009385977264,-2.289122065692469
0.4666666666666667,0.034711138024802995,0.07414932737592213,-0.047155421952040685,1.5128717935409424,-2.654782598388402,-1.8300903700251907
0.5,0.037824989829242296,0.07746226415097679,-0.05740525038389986,1.0091606373432649,-3.0931642581790775,-1.3710586743579123
0.5333333333333333,0.0409388416336816,0.08077520092603145,-0.06765507881575904,0.5054494811455873,-3.531545917969753,-0.9120269786906339
0.5666666666666667,0.0440526934381209,0.08408813770108611,-0.07790490724761821,-1.7446166789965418,-4.604659798736583,-0.9485485749431005
0.6,0.0471665452425602,0.08740107447614077,-0.08815473567947739,-3.994682839138671,-5.677773679503414,-0.9850701711955672
0.6333333333333333,0.0502803970469995,0.09071401125119544,-0.09840456411133656,-6.2447489992808,-6.750887560270244,-1.021591767448034
0.6666666666666666,0.0533942488514388,0.0940269480262501,-0.10865439254319574,-8.494815159422929,-7.824001441037074,-1.0581133637005005
0.7,0.0565081006558781,0.09733988480130476,-0.11890422097505492,-10.744881319565058,-8.897115321803904,-1.094634959952967
0.7333333333333333,0.0596219524603174,0.10065282157635942,-0.1291540494069141,-12.994947479707188,-9.970229202570733,-1.1311565562054335
0.7666666666666666,0.06273580426475671,0.10396575835141408,-0.13940387783877328,-15.245013639849317,-11.043343083337563,-1.1676781524579
0.8,0.06584965606919602,0.10727869512646875,-0.14965370627063246,-17.495079799991444,-12.116456964104392,-1.2041997487103666
0.8333333333333334,0.06896350787363532,0.11059163190152341,-0.15990353470249163,-19.745145960133573,-13.189570844871222,-1.2407213449628332
0.8666666666666667,0.07207735967807463,0.11390456867657807,-0.1701533631343508,-21.995212120275703,-14.262684725638051,-1.2772429412152997
0.9,0.07519121148251394,0.11721750545163273,-0.18040319156620999,-24.245278280417832,-15.33579860640488,-1.3137645374677662
0.9333333333333333,0.07830506328695325,0.12053044222668739,-0.19065301999806916,-26.49534444055996,-16.408912487171712,-1.3502861337202328
0.9666666666666667,0.08141891509139255,0.12384337900174205,-0.20090284842992834,-28.74541060070209,-17.48202636793854,-1.3868077299726993
1.0,0.08453276689583186,0.1271563157767967,-0.2111526768617875,-30.99547676084422,-18.55514024870537,-1.4233293262251658
1.0333333333333332,0.08764661870027117,0.13046925255185135,-0.2214025052936467,-33.24554292098635,-19.6282541294722,-1.4598509224776324
1.0666666666666667,0.09095990199563218,0.13575100418477645,-0.2186761186986379,-35.49560908112848,-20.70136801023903,-1.496372518730099
1.1,0.0942731852909932,0.14103275581770156,-0.2159497321036291,-37.745675241270604,-21.77448189100586,-1.5328941149825654
1.1333333333333333,0.09323656817821271,0.14670006652077278,-0.20379201194067573,-39.99574140141273,-22.84759577177269,-1.569415711235032
1.1666666666666667,0.09219995106543223,0.152367377223844,-0.19163429177772234,-42.245807561554855,-23.920709652539518,-1.6059373074874985
1.2,0.09116333395265175,0.15803468792691522,-0.17947657161476896,-44.49587372169698,-24.993823533306347,-1.642458903739965
1.2333333333333334,0.09012671683987127,0.16370199862998644,-0.16731885145181558,-46.74593988183911,-26.066937414073177,-1.6789804999924316
1.2666666666666666,0.08909009972709078,0.16936930933305766,-0.1551611312888622,-48.99600604198123,-27.140051294840006,-1.7155020962448981
1.3,0.0880534826143103,0.17503662003612888,-0.1430034111259088,-51.24607220212336,-28.213165175606836,-1.7520236924973647
1.3333333333333333,0.08701686550152982,0.1807039307392001,-0.13084569096295542,-53.496138362265484,-29.286279056373665,-1.7885452887498312
1.3666666666666667,0.08598024838874933,0.18637124144227132,-0.11868797080000204,-55.74620452240761,-30.359392937140495,-1.8250668850022977
1.4,0.08494363127596885,0.19203855214534254,-0.10653025063704866,-57.996270682549735,-31.432506817907324,-1.8615884812547643
1.4333333333333333,0.08390701416318837,0.19770586284841377,-0.09437253047409527,-60.24633684269186,-32.50562069867416,-1.8981100775072308
1.4666666666666666,0.08287039705040788,0.203373173551485,-0.08221481031114189,-62.496403002833986,-33.57873457944099,-1.9346316737596974
1.5,0.0818337799376274,0.2090404842545562,-0.0700570901481885,-64.74646916297611,-34.65184846020782,-1.971153270012164
1.5333333333333332,0.08079716282484692,0.21470779495762743,-0.05789936998523512,-64.699840655739,-34.52221642019833,-2.085486362503724
1.5666666666666667,0.07976054571206644,0.22037510566069865,-0.04574164982228174,-64.65321214850188,-34.39258438018884,-2.199819454995284
1.6,0.07872392859928595,0.22604241636376987,-0.033583929659328354,-64.60658364126476,-34.26295234017935,-2.314152547486844
1.6333333333333333,0.07768731148650547,0.2317097270668411,-0.02142620949637497,-64.55995513402765,-34.13332030016986,-2.428485639978404
1.6666666666666667,0.08434166451262622,0.22901481575775304,-0.007833537785993275,-64.51332662679053,-34.003688260160374,-2.542818732469964
1.7,0.09099601753874696,0.22631990444866498,0.00575913392438842,-64.46669811955341,-33.874056220150884,-2.657151824961524
1.7333333333333334,0.09765037056486771,0.22362499313957693,0.019351805634770115,-64.4200696123163,-33.744424180141394,-2.771484917453084
1.7666666666666666,0.10430472359098845,0.22093008183048887,0.03294447734515181,-64.37344110507918,-33.614792140131904,-2.8858180099446438
1.8,0.1109590766171092,0.21823517052140082,0.04653714905553351,-64.32681259784206,-33.485160100122414,-3.0001511024362038
