t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.007174003194772426,-0.0015648615578253038,-0.010917531363331024,-0.7065750513044726,0.473119350260879,-0.13414946804056477
0.06666666666666667,0.014348006389544851,-0.0031297231156506076,-0.02183506272666205,-1.4131501026089452,0.946238700521758,-0.26829893608112954
0.1,0.021522009584317277,-0.004694584673475911,-0.03275259408999307,-2.119725153913418,1.4193580507826369,-0.4024484041216943
0.13333333333333333,0.028696012779089702,-0.006259446231301215,-0.0436701254533241,-2.8263002052178905,1.892477401043516,-0.5365978721622591
0.16666666666666666,0.03587001597386213,-0.007824307789126518,-0.054587656816655124,-3.532875256522363,2.3655967513043947,-0.6707473402028239
0.2,0.043044019168634554,-0.009389169346951822,-0.06550518817998614,-4.239450307826836,2.8387161015652738,-0.8048968082433887
0.23333333333333334,0.05021802236340698,-0.010954030904777127,-0.07642271954331717,-4.946025359131308,3.311835451826153,-0.9390462762839535
0.26666666666666666,0.057392025558179405,-0.01251889246260243,-0.0873402509066482,-5.652600410435781,3.784954802087032,-1.0731957443245184
0.3,0.06456602875295184,-0.014083754020427735,-0.09825778226997922,-6.359175461740254,4.258074152347911,-1.2073452123650832
0.3333333333333333,0.07174003194772427,-0.015648615578253037,-0.10917531363331025,-7.065750513044726,4.7311935026087895,-1.341494680405648
0.36666666666666664,0.0789140351424967,-0.01721347713607834,-0.12009284499664127,-7.772325564349199,5.204312852869668,-1.4756441484462128
0.4,0.08608803833726913,-0.018778338693903645,-0.13101037635997229,-8.478900615653671,5.677432203130547,-1.6097936164867777
0.43333333333333335,0.09326204153204157,-0.02034320025172895,-0.1419279077233033,-9.185475666958144,6.150551553391425,-1.7439430845273425
0.4666666666666667,0.100436044726814,-0.021908061809554253,-0.1528454390866343,-9.892050718262617,6.623670903652304,-1.8780925525679073
0.5,0.10761004792158643,-0.023472923367379557,-0.16376297044996532,-10.59862576956709,7.096790253913182,-2.012242020608472
0.5333333333333333,0.11478405111635887,-0.02503778492520486,-0.17468050181329633,-11.305200820871562,7.569909604174061,-2.1463914886490367
0.5666666666666667,0.1219580543111313,-0.026602646483030165,-0.18559803317662735,-12.011775872176035,8.04302895443494,-2.2805409566896016
0.6,0.12913205750590373,-0.02816750804085547,-0.19651556453995836,-12.718350923480507,8.516148304695818,-2.4146904247301664
0.6333333333333333,0.13630606070067616,-0.029732369598680773,-0.20743309590328937,-13.42492597478498,8.989267654956697,-2.548839892770731
0.6666666666666666,0.1434800638954486,-0.031297231156506074,-0.21835062726662038,-14.131501026089452,9.462387005217575,-2.682989360811296
0.7,0.15065406709022103,-0.032862092714331374,-0.2292681586299514,-14.838076077393925,9.935506355478454,-2.817138828851861
0.7333333333333333,0.15782807028499346,-0.034426954272156675,-0.2401856899932824,-15.544651128698398,10.408625705739333,-2.9512882968924257
