0.000000,0.000000,-5.000000,1.500000,90.000000,0.000000,0.000000
0.033333,0.000000,-4.990000,1.490000,89.290000,0.470000,-0.130000
0.066667,0.000000,-4.990000,1.480000,88.590000,0.950000,-0.270000
0.100000,0.000000,-4.980000,1.470000,87.880000,1.420000,-0.400000
0.133333,0.010000,-4.970000,1.460000,87.170000,1.890000,-0.540000
0.166667,0.010000,-4.960000,1.450000,86.470000,2.370000,-0.670000
0.200000,0.010000,-4.960000,1.430000,85.760000,2.840000,-0.800000
0.233333,0.010000,-4.950000,1.420000,85.050000,3.310000,-0.940000
0.266667,0.010000,-4.940000,1.410000,84.350000,3.780000,-1.070000
0.300000,0.010000,-4.940000,1.400000,83.640000,4.260000,-1.210000
0.333333,0.020000,-4.930000,1.390000,82.930000,4.730000,-1.340000
0.366667,0.020000,-4.920000,1.380000,82.230000,5.200000,-1.480000
0.400000,0.020000,-4.910000,1.370000,81.520000,5.680000,-1.610000
0.433333,0.020000,-4.910000,1.360000,80.810000,6.150000,-1.740000
0.466667,0.020000,-4.900000,1.350000,80.110000,6.620000,-1.880000
0.500000,0.020000,-4.890000,1.340000,79.400000,7.100000,-2.010000
0.533333,0.030000,-4.890000,1.330000,78.690000,7.570000,-2.150000
0.566667,0.030000,-4.880000,1.310000,77.990000,8.040000,-2.280000
0.600000,0.030000,-4.870000,1.300000,77.280000,8.520000,-2.410000
0.633333,0.030000,-4.860000,1.290000,76.580000,8.990000,-2.550000
0.666667,0.030000,-4.860000,1.280000,75.870000,9.460000,-2.680000
0.700000,0.030000,-4.850000,1.270000,75.160000,9.940000,-2.820000
0.733333,0.030000,-4.840000,1.260000,74.460000,10.410000,-2.950000
0.766667,0.040000,-4.830000,1.250000,73.750000,10.880000,-3.090000
0.800000,0.040000,-4.830000,1.240000,73.040000,11.350000,-3.220000
0.833333,0.040000,-4.820000,1.230000,72.340000,11.830000,-3.350000
0.866667,0.040000,-4.810000,1.220000,71.630000,12.300000,-3.490000
0.900000,0.050000,-4.810000,1.230000,70.920000,12.770000,-3.620000
0.933333,0.060000,-4.810000,1.240000,70.220000,13.250000,-3.760000
0.966667,0.060000,-4.810000,1.250000,70.440000,13.400000,-3.980000
1.000000,0.070000,-4.810000,1.260000,70.660000,13.560000,-4.200000
1.033333,0.080000,-4.810000,1.270000,70.880000,13.720000,-4.410000
1.066667,0.090000,-4.810000,1.280000,71.110000,13.880000,-4.630000
1.100000,0.090000,-4.810000,1.290000,71.330000,14.030000,-4.850000
1.133333,0.100000,-4.810000,1.290000,71.550000,14.190000,-5.070000
1.166667,0.110000,-4.810000,1.300000,71.780000,14.350000,-5.290000
1.200000,0.120000,-4.810000,1.310000,72.000000,14.500000,-5.510000
1.233333,0.130000,-4.810000,1.320000,72.220000,14.660000,-5.730000
1.266667,0.130000,-4.810000,1.330000,72.440000,14.820000,-5.950000
1.300000,0.140000,-4.810000,1.340000,72.670000,14.970000,-6.170000
1.333333,0.150000,-4.810000,1.350000,72.890000,15.130000,-6.390000
1.366667,0.160000,-4.810000,1.360000,73.110000,15.290000,-6.610000
1.400000,0.160000,-4.810000,1.370000,73.340000,15.450000,-6.830000
1.433333,0.170000,-4.810000,1.380000,73.560000,15.600000,-7.050000
1.466667,0.180000,-4.810000,1.390000,73.780000,15.760000,-7.270000
1.500000,0.190000,-4.810000,1.400000,74.000000,15.920000,-7.490000
1.533333,0.200000,-4.810000,1.410000,74.230000,16.070000,-7.710000
1.566667,0.200000,-4.810000,1.420000,74.450000,16.230000,-7.930000
1.600000,0.210000,-4.810000,1.430000,74.670000,16.390000,-8.150000
1.633333,0.220000,-4.810000,1.440000,74.900000,16.540000,-8.370000
1.666667,0.220000,-4.810000,1.450000,75.120000,16.700000,-8.590000
1.700000,0.220000,-4.810000,1.450000,75.340000,16.860000,-8.810000
1.733333,0.220000,-4.810000,1.460000,75.560000,17.020000,-9.030000
1.766667,0.220000,-4.810000,1.470000,75.790000,17.170000,-9.250000
1.800000,0.220000,-4.810000,1.470000,76.010000,17.330000,-9.470000
1.833333,0.220000,-4.810000,1.480000,76.230000,17.490000,-9.690000
1.866667,0.220000,-4.810000,1.480000,76.460000,17.640000,-9.900000
1.900000,0.220000,-4.810000,1.490000,75.490000,17.010000,-9.770000
1.933333,0.220000,-4.820000,1.490000,74.520000,16.370000,-9.640000
1.966667,0.220000,-4.820000,1.500000,73.560000,15.730000,-9.510000
2.000000,0.220000,-4.820000,1.500000,72.590000,15.090000,-9.380000
2.033333,0.220000,-4.820000,1.510000,71.630000,14.450000,-9.250000
2.066667,0.220000,-4.820000,1.520000,70.660000,13.810000,-9.120000
2.100000,0.220000,-4.820000,1.520000,69.690000,13.170000,-8.990000
2.133333,0.220000,-4.820000,1.530000,68.730000,12.530000,-8.850000
2.166667,0.220000,-4.820000,1.530000,67.760000,11.890000,-8.720000
2.200000,0.220000,-4.820000,1.540000,66.790000,11.260000,-8.590000
2.233333,0.220000,-4.820000,1.540000,65.830000,10.620000,-8.460000
2.266667,0.220000,-4.820000,1.550000,64.860000,9.980000,-8.330000
2.300000,0.220000,-4.820000,1.560000,63.900000,9.340000,-8.200000
2.333333,0.220000,-4.820000,1.560000,62.930000,8.700000,-8.070000
2.366667,0.220000,-4.820000,1.570000,61.960000,8.060000,-7.930000
2.400000,0.220000,-4.820000,1.570000,61.000000,7.420000,-7.800000
2.433333,0.220000,-4.830000,1.580000,60.030000,6.780000,-7.670000
2.466667,0.220000,-4.830000,1.580000,59.070000,6.140000,-7.540000
2.500000,0.220000,-4.830000,1.590000,58.100000,5.500000,-7.410000
2.533333,0.220000,-4.830000,1.590000,58.400000,5.590000,-6.850000
2.566667,0.220000,-4.830000,1.600000,58.690000,5.680000,-6.290000
2.600000,0.220000,-4.830000,1.590000,58.990000,5.770000,-5.730000
2.633333,0.220000,-4.830000,1.580000,59.290000,5.860000,-5.170000
2.666667,0.220000,-4.830000,1.570000,59.590000,5.950000,-4.610000
2.700000,0.220000,-4.830000,1.560000,59.880000,6.040000,-4.050000
2.733333,0.220000,-4.830000,1.550000,60.180000,6.130000,-3.490000
2.766667,0.210000,-4.840000,1.560000,60.480000,6.220000,-2.930000
