0.000000,2.600000,-2.500000,1.300000,90.000000,0.000000,0.000000
0.033333,2.600000,-2.500000,1.300000,88.710000,2.310000,0.140000
0.066667,2.590000,-2.490000,1.300000,87.420000,4.610000,0.290000
0.100000,2.590000,-2.490000,1.300000,86.130000,6.920000,0.430000
0.133333,2.580000,-2.480000,1.310000,84.840000,9.230000,0.570000
0.166667,2.580000,-2.480000,1.310000,85.120000,8.070000,1.640000
0.200000,2.570000,-2.470000,1.310000,85.400000,6.920000,2.720000
0.233333,2.570000,-2.470000,1.310000,85.680000,5.770000,3.790000
0.266667,2.560000,-2.460000,1.310000,85.950000,4.610000,4.860000
0.300000,2.560000,-2.460000,1.310000,86.230000,3.460000,5.930000
0.333333,2.560000,-2.460000,1.320000,86.510000,2.310000,7.000000
0.366667,2.560000,-2.460000,1.320000,86.790000,1.160000,8.080000
0.400000,2.570000,-2.460000,1.330000,87.060000,0.000000,9.150000
0.433333,2.570000,-2.460000,1.330000,86.800000,-1.030000,9.400000
0.466667,2.570000,-2.460000,1.340000,86.530000,-2.070000,9.650000
0.500000,2.570000,-2.450000,1.340000,86.270000,-3.110000,9.900000
0.533333,2.580000,-2.450000,1.350000,86.000000,-4.150000,10.150000
0.566667,2.580000,-2.450000,1.350000,85.740000,-5.180000,10.390000
0.600000,2.580000,-2.450000,1.360000,85.470000,-6.220000,10.640000
0.633333,2.590000,-2.450000,1.360000,85.200000,-7.260000,10.890000
0.666667,2.590000,-2.450000,1.370000,84.940000,-8.300000,11.140000
0.700000,2.590000,-2.450000,1.370000,84.670000,-9.330000,11.390000
0.733333,2.590000,-2.450000,1.370000,83.240000,-7.800000,12.350000
0.766667,2.600000,-2.450000,1.380000,81.800000,-6.260000,13.300000
0.800000,2.600000,-2.450000,1.380000,80.370000,-4.720000,14.260000
0.833333,2.600000,-2.450000,1.390000,78.930000,-3.180000,15.210000
0.866667,2.610000,-2.450000,1.390000,77.490000,-1.640000,16.170000
0.900000,2.610000,-2.450000,1.400000,76.060000,-0.100000,17.120000
0.933333,2.600000,-2.450000,1.400000,74.620000,1.430000,18.080000
0.966667,2.600000,-2.450000,1.400000,73.190000,2.970000,19.030000
1.000000,2.590000,-2.440000,1.410000,71.750000,4.510000,19.990000
1.033333,2.580000,-2.440000,1.420000,72.030000,4.270000,19.970000
1.066667,2.580000,-2.430000,1.420000,72.320000,4.020000,19.940000
1.100000,2.570000,-2.430000,1.430000,72.600000,3.780000,19.920000
1.133333,2.560000,-2.420000,1.430000,72.880000,3.530000,19.900000
1.166667,2.550000,-2.420000,1.440000,73.160000,3.290000,19.870000
1.200000,2.550000,-2.410000,1.450000,73.450000,3.040000,19.850000
1.233333,2.540000,-2.410000,1.450000,73.730000,2.800000,19.830000
1.266667,2.530000,-2.400000,1.460000,74.010000,2.550000,19.800000
1.300000,2.530000,-2.400000,1.460000,74.290000,2.310000,19.780000
1.333333,2.520000,-2.390000,1.470000,74.580000,2.060000,19.760000
1.366667,2.510000,-2.390000,1.480000,74.860000,1.820000,19.740000
1.400000,2.500000,-2.380000,1.480000,75.140000,1.570000,19.710000
1.433333,2.500000,-2.380000,1.490000,75.420000,1.330000,19.690000
1.466667,2.490000,-2.370000,1.490000,75.710000,1.090000,19.670000
1.500000,2.480000,-2.370000,1.500000,75.990000,0.840000,19.640000
1.533333,2.480000,-2.360000,1.510000,76.270000,0.600000,19.620000
1.566667,2.470000,-2.360000,1.510000,76.550000,0.350000,19.600000
1.600000,2.460000,-2.350000,1.520000,76.840000,0.110000,19.570000
1.633333,2.450000,-2.340000,1.520000,77.120000,-0.140000,19.550000
1.666667,2.450000,-2.340000,1.530000,77.400000,-0.380000,19.530000
1.700000,2.440000,-2.330000,1.540000,77.680000,-0.630000,19.510000
1.733333,2.430000,-2.330000,1.540000,78.310000,-0.630000,19.360000
1.766667,2.420000,-2.320000,1.550000,78.930000,-0.640000,19.210000
1.800000,2.420000,-2.320000,1.550000,79.550000,-0.650000,19.070000
1.833333,2.410000,-2.310000,1.560000,80.170000,-0.650000,18.920000
1.866667,2.400000,-2.310000,1.560000,80.790000,-0.660000,18.780000
1.900000,2.400000,-2.300000,1.570000,81.410000,-0.670000,18.630000
1.933333,2.390000,-2.300000,1.580000,82.030000,-0.670000,18.490000
1.966667,2.380000,-2.290000,1.580000,82.650000,-0.680000,18.340000
2.000000,2.380000,-2.290000,1.570000,83.270000,-0.690000,18.190000
2.033333,2.380000,-2.290000,1.560000,83.890000,-0.690000,18.050000
2.066667,2.370000,-2.290000,1.550000,84.510000,-0.700000,17.900000
2.100000,2.370000,-2.290000,1.540000,85.130000,-0.710000,17.760000
2.133333,2.370000,-2.280000,1.520000,85.750000,-0.720000,17.610000
2.166667,2.370000,-2.280000,1.510000,86.370000,-0.720000,17.470000
2.200000,2.370000,-2.280000,1.510000,86.990000,-0.730000,17.320000
2.233333,2.370000,-2.280000,1.500000,87.610000,-0.740000,17.180000
2.266667,2.380000,-2.280000,1.490000,88.230000,-0.740000,17.030000
2.300000,2.380000,-2.280000,1.490000,88.850000,-0.750000,16.880000
2.333333,2.390000,-2.280000,1.480000,89.470000,-0.760000,16.740000
2.366667,2.390000,-2.280000,1.480000,90.090000,-0.760000,16.590000
2.400000,2.390000,-2.270000,1.470000,90.710000,-0.770000,16.450000
2.433333,2.400000,-2.270000,1.460000,91.330000,-0.780000,16.300000
2.466667,2.410000,-2.280000,1.470000,91.950000,-0.780000,16.160000
2.500000,2.420000,-2.280000,1.470000,92.570000,-0.790000,16.010000
2.533333,2.440000,-2.280000,1.470000,93.590000,-2.710000,15.840000
2.566667,2.450000,-2.280000,1.470000,94.600000,-4.640000,15.670000
2.600000,2.470000,-2.290000,1.480000,95.610000,-6.560000,15.500000
2.633333,2.480000,-2.290000,1.480000,96.630000,-8.480000,15.340000
2.666667,2.500000,-2.290000,1.480000,97.640000,-10.410000,15.170000
2.700000,2.510000,-2.300000,1.490000,98.650000,-12.330000,15.000000
2.733333,2.530000,-2.300000,1.490000,99.670000,-14.250000,14.830000
2.766667,2.540000,-2.300000,1.490000,100.680000,-16.180000,14.660000
2.800000,2.550000,-2.300000,1.490000,101.690000,-18.100000,14.490000
2.833333,2.570000,-2.310000,1.500000,102.710000,-20.020000,14.320000
2.866667,2.580000,-2.310000,1.500000,103.720000,-21.950000,14.160000
2.900000,2.600000,-2.310000,1.500000,104.730000,-23.870000,13.990000
2.933333,2.610000,-2.310000,1.510000,105.740000,-25.790000,13.820000
2.966667,2.630000,-2.320000,1.510000,106.760000,-27.720000,13.650000
3.000000,2.640000,-2.320000,1.510000,107.770000,-29.640000,13.480000
3.033333,2.660000,-2.320000,1.510000,108.780000,-31.560000,13.310000
3.066667,2.670000,-2.320000,1.520000,109.800000,-33.490000,13.140000
3.100000,2.680000,-2.330000,1.520000,110.810000,-35.410000,12.980000
3.133333,2.700000,-2.330000,1.520000,111.010000,-35.860000,13.990000
3.166667,2.710000,-2.330000,1.530000,111.220000,-36.310000,15.000000
3.200000,2.710000,-2.330000,1.520000,111.420000,-36.760000,16.010000
3.233333,2.710000,-2.330000,1.520000,111.620000,-37.210000,17.020000
3.266667,2.700000,-2.330000,1.510000,111.830000,-37.660000,18.030000
3.300000,2.700000,-2.330000,1.510000,112.030000,-38.120000,19.050000
3.333333,2.700000,-2.320000,1.500000,112.240000,-38.570000,20.060000
3.366667,2.700000,-2.320000,1.500000,112.440000,-39.020000,21.070000
3.400000,2.690000,-2.320000,1.500000,112.640000,-39.470000,22.080000
3.433333,2.690000,-2.320000,1.490000,112.850000,-39.920000,23.090000
3.466667,2.690000,-2.320000,1.490000,113.050000,-40.370000,24.100000
3.500000,2.690000,-2.320000,1.480000,113.250000,-40.820000,25.120000
3.533333,2.690000,-2.320000,1.480000,113.460000,-41.270000,26.130000
3.566667,2.690000,-2.320000,1.470000,113.660000,-41.720000,27.140000
3.600000,2.690000,-2.320000,1.470000,113.860000,-42.180000,28.150000
3.633333,2.700000,-2.320000,1.470000,115.740000,-41.310000,27.340000
3.666667,2.700000,-2.320000,1.460000,117.620000,-40.440000,26.540000
3.700000,2.700000,-2.310000,1.460000,119.500000,-39.570000,25.730000
3.733333,2.700000,-2.310000,1.460000,121.380000,-38.700000,24.920000
3.766667,2.700000,-2.310000,1.450000,123.260000,-37.830000,24.120000
3.800000,2.700000,-2.310000,1.450000,125.130000,-36.960000,23.310000
3.833333,2.690000,-2.310000,1.460000,127.010000,-36.090000,22.500000
3.866667,2.690000,-2.310000,1.460000,128.890000,-35.220000,21.690000
3.900000,2.680000,-2.310000,1.460000,130.770000,-34.350000,20.890000
3.933333,2.680000,-2.310000,1.460000,130.880000,-34.410000,21.080000
3.966667,2.670000,-2.310000,1.460000,130.990000,-34.480000,21.270000
4.000000,2.660000,-2.310000,1.470000,131.090000,-34.540000,21.460000
4.033333,2.660000,-2.310000,1.470000,131.200000,-34.600000,21.650000
4.066667,2.650000,-2.310000,1.470000,131.310000,-34.670000,21.840000
4.100000,2.650000,-2.310000,1.470000,131.420000,-34.730000,22.040000
4.133333,2.640000,-2.310000,1.470000,131.520000,-34.800000,22.230000
4.166667,2.640000,-2.300000,1.480000,131.630000,-34.860000,22.420000
4.200000,2.630000,-2.300000,1.480000,131.740000,-34.920000,22.610000
4.233333,2.620000,-2.300000,1.480000,131.850000,-34.990000,22.800000
4.266667,2.620000,-2.300000,1.480000,131.960000,-35.050000,22.990000
4.300000,2.610000,-2.300000,1.480000,132.060000,-35.110000,23.180000
4.333333,2.610000,-2.300000,1.490000,132.170000,-35.180000,23.380000
4.366667,2.600000,-2.300000,1.490000,132.280000,-35.240000,23.570000
4.400000,2.600000,-2.300000,1.490000,132.390000,-35.310000,23.760000
4.433333,2.590000,-2.300000,1.490000,132.500000,-35.370000,23.950000
4.466667,2.580000,-2.300000,1.490000,132.600000,-35.430000,24.140000
4.500000,2.590000,-2.290000,1.500000,132.710000,-35.500000,24.330000
4.533333,2.590000,-2.290000,1.500000,132.820000,-35.560000,24.520000
4.566667,2.600000,-2.290000,1.510000,134.630000,-33.680000,24.930000
4.600000,2.600000,-2.280000,1.520000,132.770000,-32.660000,24.660000
4.633333,2.610000,-2.280000,1.520000,130.910000,-31.650000,24.400000
4.666667,2.610000,-2.280000,1.530000,129.050000,-30.640000,24.130000
4.700000,2.620000,-2.270000,1.530000,127.200000,-29.630000,23.860000
4.733333,2.620000,-2.270000,1.540000,125.340000,-28.620000,23.600000
4.766667,2.630000,-2.270000,1.550000,123.480000,-27.610000,23.330000
4.800000,2.630000,-2.260000,1.550000,121.620000,-26.600000,23.070000
4.833333,2.640000,-2.260000,1.560000,119.760000,-25.590000,22.800000
4.866667,2.640000,-2.260000,1.560000,117.910000,-24.580000,22.530000
4.900000,2.650000,-2.250000,1.570000,116.050000,-23.570000,22.270000
4.933333,2.650000,-2.250000,1.580000,114.190000,-22.560000,22.000000
4.966667,2.660000,-2.250000,1.580000,112.330000,-21.550000,21.740000
5.000000,2.670000,-2.250000,1.590000,110.480000,-20.540000,21.470000
5.033333,2.680000,-2.250000,1.600000,108.620000,-19.530000,21.200000
5.066667,2.690000,-2.250000,1.610000,106.760000,-18.520000,20.940000
5.100000,2.710000,-2.250000,1.620000,104.900000,-17.510000,20.670000
5.133333,2.720000,-2.260000,1.620000,103.040000,-16.490000,20.410000
5.166667,2.730000,-2.260000,1.630000,101.190000,-15.480000,20.140000
5.200000,2.740000,-2.260000,1.640000,99.330000,-14.470000,19.870000
5.233333,2.750000,-2.260000,1.650000,97.470000,-13.460000,19.610000
5.266667,2.770000,-2.260000,1.660000,95.610000,-12.450000,19.340000
5.300000,2.780000,-2.260000,1.670000,93.760000,-11.440000,19.080000
5.333333,2.790000,-2.270000,1.670000,91.900000,-10.430000,18.810000
5.366667,2.800000,-2.270000,1.680000,90.040000,-9.420000,18.540000
