t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.01146616972709984,0.005245286077229511,0.0033173678844499125,-1.2943884923150717,-1.411338828596975,0.7440238114001867
0.06666666666666667,0.02293233945419968,0.010490572154459022,0.006634735768899825,-2.5887769846301434,-2.82267765719395,1.4880476228003734
0.1,0.034398509181299525,0.015735858231688535,0.009952103653349737,-3.883165476945215,-4.234016485790925,2.2320714342005603
0.13333333333333333,0.04586467890839936,0.020981144308918044,0.01326947153779965,-2.7025916746099563,-2.5970262500394554,0.640578074689734
0.16666666666666666,0.0573308486354992,0.026226430386147553,0.01658683942224956,-1.522017872274698,-0.9600360142879858,-0.9509152848210922
0.2,0.06879701836259904,0.03147171646337706,0.01990420730669947,-0.34144406993943965,0.6769542214634838,-2.5424086443319185
0.23333333333333334,0.08026318808969887,0.03671700254060657,0.023221575191149382,0.8391297323958187,2.3139444572149532,-4.133902003842745
0.26666666666666666,0.09172935781679871,0.04196228861783608,0.026538943075599293,2.019703534731077,3.950934692966423,-5.725395363353571
0.3,0.10319552754389855,0.04720757469506559,0.029856310960049204,3.2002773370663355,5.587924928717893,-7.316888722864397
0.3333333333333333,0.11466169727099838,0.0524528607722951,0.033173678844499115,4.380851139401594,7.224915164469363,-8.908382082375223
0.36666666666666664,0.12612786699809822,0.05769814684952461,0.036491046728949025,5.561424941736853,8.861905400220833,-10.499875441886049
0.4,0.13759403672519807,0.06294343292675413,0.039808414613398936,6.741998744072111,10.498895635972302,-12.091368801396875
0.43333333333333335,0.1414379289031182,0.05208612663429792,0.04526893870289997,7.92257254640737,12.13588587172377,-13.682862160907701
0.4666666666666667,0.14528182108103835,0.04122882034184172,0.050729462792401,9.103146348742628,13.77287610747524,-15.274355520418528
0.5,0.1491257132589585,0.03037151404938552,0.056189986881902035,10.283720151077887,15.409866343226708,-16.865848879929352
0.5333333333333333,0.15296960543687863,0.019514207756929317,0.06165051097140307,11.464293953413145,17.04685657897818,-18.45734223944018
0.5666666666666667,0.15681349761479876,0.008656901464473116,0.0671110350609041,12.644867755748404,18.683846814729648,-20.04883559895101
0.6,0.1606573897927189,-0.0022004048279830844,0.07257155915040513,13.825441558083662,20.320837050481117,-21.640328958461836
0.6333333333333333,0.16450128197063904,-0.013057711120439285,0.07803208323990615,15.006015360418921,21.957827286232586,-23.231822317972664
0.6666666666666666,0.16834517414855918,-0.023915017412895485,0.08349260732940718,16.186589162754178,23.594817521984055,-24.823315677483492
